#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,4,3,1,0,12:3,9,10
2,SC Freiburg,SCF,4,2,2,0,5:3,2,8
3,Bayern München,FCB,3,2,1,0,8:3,5,7
4,VfL Wolfsburg,WOB,3,2,0,1,5:4,1,6
5,Eintracht Frankfurt,SGE,4,1,2,1,6:8,-2,5
6,1899 Hoffenheim,TSG,4,1,1,2,7:6,1,4
7,1. FC Union Berlin,FCU,3,1,1,1,6:7,-1,4
8,Borussia Dortmund,BVB,3,1,0,2,5:6,-1,3
9,1. FSV Mainz 05,M05,3,1,0,2,2:3,-1,3
10,Bor. Mönchengladbach,BMG,4,1,0,3,4:8,-4,3
11,Hertha BSC,BSC,4,1,0,3,4:15,-11,3
12,1. FC Köln,KOE,3,0,2,1,4:5,-1,2
13,FC Augsburg,FCA,4,0,2,2,1:5,-4,2
13,VfB Stuttgart,VFB,3,0,2,1,1:5,-4,2
15,RB Leipzig,RBL,3,0,1,2,1:3,-2,1
16,Arminia Bielefeld,DSC,3,0,1,2,2:5,-3,1
17,SpVgg Greuther Fürth,SGF,4,0,0,4,3:13,-10,0
18,VfL Bochum,BOC,4,0,0,4,1:13,-12,0
