#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,4,1,1,19:8,11,13
2,Bayer Leverkusen,B04,6,3,3,0,15:6,9,12
3,SC Freiburg,SCF,6,3,2,1,8:5,3,11
4,Eintracht Frankfurt,SGE,7,3,2,2,10:11,-1,11
5,VfL Wolfsburg,WOB,6,3,1,2,9:8,1,10
6,Borussia Dortmund,BVB,5,2,0,3,9:9,0,6
7,1. FC Union Berlin,FCU,5,1,3,1,9:10,-1,6
8,1. FSV Mainz 05,M05,5,2,0,3,5:7,-2,6
9,Hertha BSC,BSC,7,2,0,5,6:20,-14,6
10,Arminia Bielefeld,DSC,5,1,2,2,4:6,-2,5
11,1899 Hoffenheim,TSG,6,1,1,4,7:12,-5,4
12,Bor. Mönchengladbach,BMG,6,1,1,4,5:10,-5,4
13,RB Leipzig,RBL,6,0,3,3,3:7,-4,3
14,1. FC Köln,KOE,6,0,3,3,5:13,-8,3
15,VfB Stuttgart,VFB,6,0,3,3,4:12,-8,3
16,VfL Bochum,BOC,7,1,0,6,3:16,-13,3
17,FC Augsburg,FCA,6,0,2,4,2:10,-8,2
18,SpVgg Greuther Fürth,SGF,7,0,0,7,5:24,-19,0
