#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,7,4,3,0,18:7,11,15
2,Bayern München,FCB,6,4,1,1,19:8,11,13
3,SC Freiburg,SCF,7,3,2,2,9:7,2,11
4,Eintracht Frankfurt,SGE,7,3,2,2,10:11,-1,11
5,VfL Wolfsburg,WOB,6,3,1,2,9:8,1,10
6,Borussia Dortmund,BVB,6,3,0,3,12:10,2,9
7,1899 Hoffenheim,TSG,7,2,1,4,13:15,-2,7
8,1. FC Union Berlin,FCU,6,1,3,2,10:12,-2,6
9,1. FSV Mainz 05,M05,6,2,0,4,6:9,-3,6
10,Hertha BSC,BSC,7,2,0,5,6:20,-14,6
11,Arminia Bielefeld,DSC,6,1,2,3,4:7,-3,5
12,Bor. Mönchengladbach,BMG,7,1,1,5,6:14,-8,4
13,RB Leipzig,RBL,6,0,3,3,3:7,-4,3
14,1. FC Köln,KOE,6,0,3,3,5:13,-8,3
15,VfB Stuttgart,VFB,6,0,3,3,4:12,-8,3
16,FC Augsburg,FCA,7,0,3,4,3:11,-8,3
17,VfL Bochum,BOC,7,1,0,6,3:16,-13,3
18,SpVgg Greuther Fürth,SGF,7,0,0,7,5:24,-19,0
