#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,4,1,0,18:6,12,13
2,Bayer Leverkusen,B04,6,3,3,0,15:6,9,12
3,SC Freiburg,SCF,6,3,2,1,8:5,3,11
4,VfL Wolfsburg,WOB,5,3,0,2,7:6,1,9
5,Eintracht Frankfurt,SGE,6,2,2,2,8:11,-3,8
6,Borussia Dortmund,BVB,5,2,0,3,9:9,0,6
7,1. FC Union Berlin,FCU,5,1,3,1,9:10,-1,6
8,1. FSV Mainz 05,M05,5,2,0,3,5:7,-2,6
9,Hertha BSC,BSC,6,2,0,4,6:18,-12,6
10,Arminia Bielefeld,DSC,5,1,2,2,4:6,-2,5
11,1899 Hoffenheim,TSG,6,1,1,4,7:12,-5,4
12,Bor. Mönchengladbach,BMG,6,1,1,4,5:10,-5,4
13,RB Leipzig,RBL,5,0,3,2,3:5,-2,3
14,VfB Stuttgart,VFB,5,0,3,2,3:10,-7,3
15,VfL Bochum,BOC,6,1,0,5,3:15,-12,3
16,1. FC Köln,KOE,5,0,2,3,4:12,-8,2
17,FC Augsburg,FCA,6,0,2,4,2:10,-8,2
18,SpVgg Greuther Fürth,SGF,6,0,0,6,5:20,-15,0
