#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,8,1,2,37:15,22,25
2,Bayer Leverkusen,B04,11,6,3,2,28:17,11,21
3,Borussia Dortmund,BVB,11,6,1,4,24:18,6,19
4,Eintracht Frankfurt,SGE,11,5,3,3,19:19,0,18
5,SC Freiburg,SCF,11,4,3,4,16:13,3,15
6,1. FC Union Berlin,FCU,11,3,4,4,15:18,-3,13
7,VfL Wolfsburg,WOB,11,4,1,6,11:18,-7,13
8,Arminia Bielefeld,DSC,11,3,3,5,10:13,-3,12
9,1899 Hoffenheim,TSG,11,3,2,6,18:22,-4,11
10,1. FC Köln,KOE,11,2,5,4,15:22,-7,11
11,Bor. Mönchengladbach,BMG,11,2,3,6,11:21,-10,9
12,Hertha BSC,BSC,11,2,2,7,9:28,-19,8
13,RB Leipzig,RBL,10,1,4,5,9:13,-4,7
14,1. FSV Mainz 05,M05,11,2,1,8,10:19,-9,7
15,VfB Stuttgart,VFB,11,1,4,6,8:19,-11,7
16,FC Augsburg,FCA,12,1,4,7,9:22,-13,7
17,VfL Bochum,BOC,11,2,1,8,7:22,-15,7
18,SpVgg Greuther Fürth,SGF,11,0,1,10,9:40,-31,1
