#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,9,1,2,38:15,23,28
2,Bayer Leverkusen,B04,12,6,3,3,30:20,10,21
3,Borussia Dortmund,BVB,12,6,2,4,25:19,6,20
4,SC Freiburg,SCF,12,5,3,4,18:14,4,18
5,Eintracht Frankfurt,SGE,12,5,3,4,19:20,-1,18
6,1899 Hoffenheim,TSG,12,4,2,6,20:23,-3,14
7,VfL Wolfsburg,WOB,12,4,2,6,13:20,-7,14
8,RB Leipzig,RBL,12,3,4,5,16:14,2,13
9,1. FC Union Berlin,FCU,12,3,4,5,15:19,-4,13
10,Arminia Bielefeld,DSC,12,3,3,6,10:16,-6,12
11,1. FC Köln,KOE,12,2,6,4,16:23,-7,12
12,Bor. Mönchengladbach,BMG,12,2,3,7,11:27,-16,9
13,VfL Bochum,BOC,12,2,2,8,8:23,-15,8
14,Hertha BSC,BSC,12,2,2,8,9:31,-22,8
15,1. FSV Mainz 05,M05,12,2,1,9,11:22,-11,7
16,VfB Stuttgart,VFB,12,1,4,7,9:21,-12,7
17,FC Augsburg,FCA,12,1,4,7,9:22,-13,7
18,SpVgg Greuther Fürth,SGF,12,0,1,11,10:44,-34,1
