#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,12,2,1,52:11,41,38
2,Bayer Leverkusen,B04,15,10,3,2,32:14,18,33
3,Borussia Dortmund,BVB,15,10,2,3,38:16,22,32
4,FC Schalke 04,S04,15,9,3,3,30:19,11,30
5,Bor. Mönchengladbach,BMG,15,8,5,2,24:15,9,29
6,Hannover 96,H96,15,8,4,3,29:21,8,28
7,Eintracht Frankfurt,SGE,15,8,3,4,27:20,7,27
8,SC Freiburg,SCF,15,7,4,4,22:16,6,25
9,1. FSV Mainz 05,M05,15,7,4,4,20:15,5,25
10,Hamburger SV,HSV,15,8,1,6,17:16,1,25
11,1. FC Nürnberg,FCN,15,6,6,3,21:15,6,24
12,Fortuna Düsseldorf,F95,15,5,6,4,22:24,-2,21
13,VfB Stuttgart,VFB,15,5,3,7,18:24,-6,18
14,Werder Bremen,SVW,15,5,3,7,20:27,-7,18
15,1899 Hoffenheim,TSG,15,4,4,7,18:25,-7,16
16,FC Augsburg,FCA,15,3,5,7,13:21,-8,14
17,VfL Wolfsburg,WOB,15,2,7,6,15:26,-11,13
18,SpVgg Greuther Fürth,SGF,15,0,4,11,7:31,-24,4
