#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,11,2,1,48:11,37,35
2,Bayer Leverkusen,B04,14,9,3,2,27:14,13,30
3,Borussia Dortmund,BVB,14,9,2,3,36:16,20,29
4,FC Schalke 04,S04,14,9,2,3,28:17,11,29
5,Hannover 96,H96,14,8,4,2,28:15,13,28
6,Bor. Mönchengladbach,BMG,14,7,5,2,23:15,8,26
7,1. FSV Mainz 05,M05,14,7,4,3,19:13,6,25
8,1. FC Nürnberg,FCN,14,6,6,2,21:14,7,24
9,Eintracht Frankfurt,SGE,14,7,3,4,26:20,6,24
10,SC Freiburg,SCF,14,6,4,4,19:15,4,22
11,Hamburger SV,HSV,14,7,1,6,15:15,0,22
12,Fortuna Düsseldorf,F95,14,5,5,4,20:22,-2,20
13,Werder Bremen,SVW,14,5,3,6,20:24,-4,18
14,1899 Hoffenheim,TSG,15,4,4,7,18:25,-7,16
15,VfB Stuttgart,VFB,13,3,3,7,14:23,-9,12
16,VfL Wolfsburg,WOB,14,2,6,6,13:24,-11,12
17,FC Augsburg,FCA,14,2,5,7,11:21,-10,11
18,SpVgg Greuther Fürth,SGF,14,0,4,10,6:25,-19,4
