#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Eintracht Frankfurt,SGE,5,4,1,0,13:8,5,13
2,Bayern München,FCB,5,4,0,1,15:4,11,12
3,FC Schalke 04,S04,5,4,0,1,10:3,7,12
4,Borussia Dortmund,BVB,4,3,0,1,11:3,8,9
5,1. FSV Mainz 05,M05,4,3,0,1,6:1,5,9
6,Bayer Leverkusen,B04,4,2,2,0,7:3,4,8
7,Hannover 96,H96,5,2,2,1,12:9,3,8
8,Werder Bremen,SVW,4,2,1,1,8:4,4,7
9,SC Freiburg,SCF,5,2,1,2,10:8,2,7
10,Bor. Mönchengladbach,BMG,4,2,1,1,8:6,2,7
11,Hamburger SV,HSV,4,2,0,2,4:4,0,6
12,1899 Hoffenheim,TSG,4,1,2,1,6:8,-2,5
13,VfB Stuttgart,VFB,5,1,2,2,4:7,-3,5
14,FC Augsburg,FCA,5,1,1,3,4:8,-4,4
15,Fortuna Düsseldorf,F95,5,0,3,2,3:11,-8,3
16,1. FC Nürnberg,FCN,4,0,2,2,2:5,-3,2
17,SpVgg Greuther Fürth,SGF,5,0,1,4,1:9,-8,1
17,VfL Wolfsburg,WOB,4,0,1,3,1:9,-8,1
