#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,9,2,1,36:7,29,29
2,Bayer Leverkusen,B04,12,9,2,1,25:11,14,29
3,Hannover 96,H96,12,8,2,2,28:15,13,26
4,Eintracht Frankfurt,SGE,12,7,3,2,25:17,8,24
5,Borussia Dortmund,BVB,12,7,2,3,27:13,14,23
6,FC Schalke 04,S04,12,7,2,3,23:16,7,23
7,Hamburger SV,HSV,12,7,1,4,15:13,2,22
8,1. FSV Mainz 05,M05,12,6,3,3,17:12,5,21
9,Fortuna Düsseldorf,F95,13,5,5,3,19:18,1,20
10,Bor. Mönchengladbach,BMG,11,5,4,2,20:14,6,19
11,SC Freiburg,SCF,12,5,4,3,15:10,5,19
12,1. FC Nürnberg,FCN,12,4,6,2,16:13,3,18
13,Werder Bremen,SVW,12,5,2,5,18:20,-2,17
14,VfB Stuttgart,VFB,11,3,3,5,13:20,-7,12
15,1899 Hoffenheim,TSG,13,3,3,7,15:25,-10,12
16,FC Augsburg,FCA,12,2,5,5,10:17,-7,11
17,VfL Wolfsburg,WOB,12,2,4,6,10:21,-11,10
18,SpVgg Greuther Fürth,SGF,12,0,4,8,4:19,-15,4
