#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Eintracht Frankfurt,SGE,4,3,1,0,10:7,3,10
2,Bayern München,FCB,3,3,0,0,12:2,10,9
3,Borussia Dortmund,BVB,3,3,0,0,10:1,9,9
4,Hannover 96,H96,3,2,1,0,9:5,4,7
5,Bayer Leverkusen,B04,3,2,1,0,5:1,4,7
6,FC Schalke 04,S04,3,2,0,1,6:3,3,6
7,Hamburger SV,HSV,3,2,0,1,4:3,1,6
8,SC Freiburg,SCF,3,1,1,1,7:6,1,4
9,Bor. Mönchengladbach,BMG,3,1,1,1,6:6,0,4
10,Werder Bremen,SVW,3,1,1,1,4:4,0,4
11,1899 Hoffenheim,TSG,3,1,1,1,3:5,-2,4
12,1. FSV Mainz 05,M05,2,1,0,1,2:1,1,3
13,Fortuna Düsseldorf,F95,3,0,3,0,2:2,0,3
14,1. FC Nürnberg,FCN,3,0,1,2,2:5,-3,1
15,FC Augsburg,FCA,3,0,1,2,1:5,-4,1
16,VfB Stuttgart,VFB,3,0,1,2,0:4,-4,1
17,VfL Wolfsburg,WOB,3,0,1,2,1:7,-6,1
18,SpVgg Greuther Fürth,SGF,3,0,0,3,0:7,-7,0
