#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Eintracht Frankfurt,SGE,6,4,2,0,14:9,5,14
2,Bayern München,FCB,5,4,0,1,15:4,11,12
3,FC Schalke 04,S04,5,4,0,1,10:3,7,12
4,Hannover 96,H96,6,3,2,1,14:9,5,11
5,Bayer Leverkusen,B04,5,3,2,0,10:5,5,11
6,Borussia Dortmund,BVB,5,3,1,1,11:3,8,10
7,Werder Bremen,SVW,5,3,1,1,10:5,5,10
8,1. FSV Mainz 05,M05,4,3,0,1,6:1,5,9
9,Bor. Mönchengladbach,BMG,5,2,2,1,9:7,2,8
10,1899 Hoffenheim,TSG,5,2,2,1,9:10,-1,8
11,SC Freiburg,SCF,5,2,1,2,10:8,2,7
12,Hamburger SV,HSV,5,2,0,3,4:7,-3,6
13,1. FC Nürnberg,FCN,5,1,2,2,3:5,-2,5
14,VfB Stuttgart,VFB,5,1,2,2,4:7,-3,5
15,FC Augsburg,FCA,5,1,1,3,4:8,-4,4
16,Fortuna Düsseldorf,F95,5,0,3,2,3:11,-8,3
17,SpVgg Greuther Fürth,SGF,5,0,1,4,1:9,-8,1
17,VfL Wolfsburg,WOB,4,0,1,3,1:9,-8,1
