#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,3,3,0,0,8:3,5,9
2,Bayer Leverkusen,B04,3,2,1,0,8:2,6,7
3,Bayern München,FCB,3,2,1,0,8:3,5,7
4,Borussia Dortmund,BVB,3,2,1,0,8:4,4,7
5,RB Leipzig,RBL,3,2,0,1,6:3,3,6
6,VfB Stuttgart,VFB,3,2,0,1,6:6,0,6
7,Bor. Mönchengladbach,BMG,3,1,2,0,10:8,2,5
8,SC Freiburg,SCF,3,1,1,1,2:6,-4,4
9,1. FC Union Berlin,FCU,3,1,0,2,5:4,1,3
10,VfL Wolfsburg,WOB,3,1,0,2,3:5,-2,3
11,Eintracht Frankfurt,SGE,3,0,2,1,2:4,-2,2
12,1. FC Köln,KOE,3,0,1,2,2:4,-2,1
13,1. FC Heidenheim 1846,HDH,3,0,1,2,3:8,-5,1
14,VfL Bochum,BOC,3,0,1,2,2:14,-12,1
15,Werder Bremen,SVW,3,0,0,3,4:9,-5,0
16,SV Darmstadt 98,D98,3,0,0,3,2:9,-7,0
17,FC Augsburg,FCA,3,0,0,3,1:8,-7,0
18,1. FSV Mainz 05,M05,3,0,0,3,2:10,-8,0
