#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,4,4,0,0,11:5,6,12
2,Bayern München,FCB,4,3,1,0,11:4,7,10
3,Bayer Leverkusen,B04,4,3,1,0,10:3,7,10
4,RB Leipzig,RBL,4,3,0,1,9:4,5,9
5,VfB Stuttgart,VFB,4,3,0,1,9:6,3,9
6,Borussia Dortmund,BVB,3,2,1,0,8:4,4,7
7,Bor. Mönchengladbach,BMG,4,1,2,1,11:11,0,5
8,Eintracht Frankfurt,SGE,4,1,2,1,5:5,0,5
9,SC Freiburg,SCF,4,1,1,2,2:9,-7,4
10,1. FC Union Berlin,FCU,4,1,0,3,7:8,-1,3
11,FC Augsburg,FCA,4,1,0,3,6:10,-4,3
12,VfL Wolfsburg,WOB,4,1,0,3,4:8,-4,3
13,SV Darmstadt 98,D98,4,1,0,3,4:10,-6,3
14,VfL Bochum,BOC,5,0,2,3,3:16,-13,2
15,1. FC Köln,KOE,4,0,1,3,2:7,-5,1
16,1. FC Heidenheim 1846,HDH,4,0,1,3,3:10,-7,1
17,1. FSV Mainz 05,M05,4,0,1,3,4:12,-8,1
18,Werder Bremen,SVW,4,0,0,4,4:10,-6,0
