#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,2,2,0,0,9:2,7,6
2,Borussia Dortmund,BVB,2,2,0,0,5:1,4,6
3,Eintracht Frankfurt,SGE,2,2,0,0,5:3,2,6
4,SC Freiburg,SCF,2,1,1,0,6:4,2,4
5,Werder Bremen,SVW,2,1,1,0,4:2,2,4
6,Bayer Leverkusen,B04,2,1,1,0,3:1,2,4
7,Hannover 96,H96,2,1,1,0,5:4,1,4
8,1. FSV Mainz 05,M05,2,1,0,1,2:1,1,3
9,Bor. Mönchengladbach,BMG,2,1,0,1,4:4,0,3
10,FC Schalke 04,S04,2,1,0,1,3:3,0,3
10,Hamburger SV,HSV,2,1,0,1,3:3,0,3
12,1899 Hoffenheim,TSG,2,1,0,1,3:5,-2,3
13,Fortuna Düsseldorf,F95,2,0,2,0,0:0,0,2
14,1. FC Nürnberg,FCN,2,0,1,1,2:3,-1,1
15,VfB Stuttgart,VFB,2,0,1,1,0:1,-1,1
16,FC Augsburg,FCA,2,0,1,1,0:2,-2,1
17,VfL Wolfsburg,WOB,2,0,1,1,1:5,-4,1
18,SpVgg Greuther Fürth,SGF,2,0,0,2,0:5,-5,0
