#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,5,0,1,17:4,13,15
2,FC Schalke 04,S04,6,5,0,1,12:4,8,15
3,Eintracht Frankfurt,SGE,6,4,2,0,14:9,5,14
4,1. FSV Mainz 05,M05,5,4,0,1,8:2,6,12
5,Hannover 96,H96,6,3,2,1,14:9,5,11
6,Bayer Leverkusen,B04,5,3,2,0,10:5,5,11
7,Borussia Dortmund,BVB,5,3,1,1,11:3,8,10
8,Werder Bremen,SVW,5,3,1,1,10:5,5,10
9,SC Freiburg,SCF,6,2,2,2,10:8,2,8
10,Bor. Mönchengladbach,BMG,5,2,2,1,9:7,2,8
11,1899 Hoffenheim,TSG,5,2,2,1,9:10,-1,8
12,Hamburger SV,HSV,5,2,0,3,4:7,-3,6
13,1. FC Nürnberg,FCN,5,1,2,2,3:5,-2,5
14,VfB Stuttgart,VFB,6,1,2,3,6:11,-5,5
15,FC Augsburg,FCA,6,1,1,4,5:11,-6,4
16,VfL Wolfsburg,WOB,5,1,1,3,4:10,-6,4
17,Fortuna Düsseldorf,F95,6,0,4,2,4:12,-8,4
18,SpVgg Greuther Fürth,SGF,6,0,1,5,3:13,-10,1
