#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,1,1,0,0,6:1,5,3
2,FC Schalke 04,S04,1,1,0,0,3:1,2,3
3,Bayer Leverkusen,B04,1,1,0,0,2:0,2,3
3,Werder Bremen,SVW,1,1,0,0,2:0,2,3
5,Bor. Mönchengladbach,BMG,1,1,0,0,2:1,1,3
5,Borussia Dortmund,BVB,1,1,0,0,2:1,1,3
5,Eintracht Frankfurt,SGE,1,1,0,0,2:1,1,3
8,Hannover 96,H96,1,0,1,0,2:2,0,1
9,1. FC Nürnberg,FCN,1,0,1,0,1:1,0,1
9,SC Freiburg,SCF,1,0,1,0,1:1,0,1
11,Fortuna Düsseldorf,F95,1,0,1,0,0:0,0,1
12,1. FSV Mainz 05,M05,1,0,0,1,0:1,-1,0
12,Hamburger SV,HSV,1,0,0,1,0:1,-1,0
12,VfB Stuttgart,VFB,1,0,0,1,0:1,-1,0
15,FC Augsburg,FCA,1,0,0,1,0:2,-2,0
16,SpVgg Greuther Fürth,SGF,1,0,0,1,0:3,-3,0
17,1899 Hoffenheim,TSG,1,0,0,1,0:4,-4,0
17,VfL Wolfsburg,WOB,1,0,0,1,0:4,-4,0
