#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,13,10,3,0,22:3,19,33
2,Werder Bremen,SVW,13,10,1,2,37:17,20,31
3,Bayer Leverkusen,B04,13,9,3,1,28:10,18,30
4,Bayern München,FCB,13,8,3,2,30:16,14,27
5,Borussia Dortmund,BVB,13,7,2,4,25:19,6,23
6,VfL Bochum,BOC,13,6,3,4,25:16,9,21
7,VfL Wolfsburg,WOB,13,6,0,7,26:26,0,18
8,SC Freiburg,SCF,13,5,3,5,19:22,-3,18
9,TSV 1860 München,M60,13,5,2,6,13:17,-4,17
10,Hannover 96,H96,13,4,3,6,22:31,-9,15
11,Hamburger SV,HSV,13,4,3,6,15:25,-10,15
12,1. FC Kaiserslautern,FCK,13,5,2,6,17:22,-5,14
13,FC Schalke 04,S04,13,3,5,5,15:20,-5,14
14,FC Hansa Rostock,ROS,13,3,3,7,17:21,-4,12
15,Hertha BSC,BSC,13,2,5,6,12:25,-13,11
16,Bor. Mönchengladbach,BMG,13,2,4,7,11:19,-8,10
17,Eintracht Frankfurt,SGE,13,2,2,9,9:20,-11,8
18,1. FC Köln,KOE,13,2,1,10,9:23,-14,7
