#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,32,22,8,2,76:29,47,74
2,Bayern München,FCB,32,19,8,5,67:36,31,65
3,VfB Stuttgart,VFB,32,17,10,5,49:21,28,61
4,Bayer Leverkusen,B04,32,17,8,7,65:37,28,59
5,VfL Bochum,BOC,32,14,11,7,52:35,17,53
6,Borussia Dortmund,BVB,32,15,6,11,55:46,9,51
7,FC Schalke 04,S04,32,12,10,10,44:40,4,46
8,Hamburger SV,HSV,32,13,6,13,45:59,-14,45
9,FC Hansa Rostock,ROS,32,11,8,13,52:49,3,41
10,VfL Wolfsburg,WOB,32,13,1,18,55:60,-5,40
11,SC Freiburg,SCF,32,10,7,15,42:65,-23,37
12,Bor. Mönchengladbach,BMG,32,9,9,14,36:45,-9,36
13,Hannover 96,H96,32,9,9,14,48:60,-12,36
14,Hertha BSC,BSC,32,8,11,13,38:57,-19,35
15,1. FC Kaiserslautern,FCK,32,11,5,16,37:57,-20,35
16,TSV 1860 München,M60,32,8,7,17,30:51,-21,31
17,Eintracht Frankfurt,SGE,32,8,5,19,32:49,-17,29
18,1. FC Köln,KOE,32,5,5,22,27:54,-27,20
