#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,27,19,6,2,66:28,38,63
2,Bayern München,FCB,27,16,8,3,61:29,32,56
3,VfB Stuttgart,VFB,27,14,9,4,42:17,25,51
4,Bayer Leverkusen,B04,27,13,7,7,50:34,16,46
5,FC Schalke 04,S04,27,11,10,6,37:30,7,43
6,Borussia Dortmund,BVB,27,12,6,9,45:36,9,42
7,VfL Bochum,BOC,27,11,9,7,42:33,9,42
8,Hamburger SV,HSV,27,10,6,11,37:47,-10,36
9,FC Hansa Rostock,ROS,27,9,8,10,42:39,3,35
10,SC Freiburg,SCF,27,9,7,11,38:53,-15,34
11,VfL Wolfsburg,WOB,27,10,1,16,46:56,-10,31
12,TSV 1860 München,M60,27,8,6,13,28:40,-12,30
13,Hannover 96,H96,27,7,8,12,43:55,-12,29
14,Bor. Mönchengladbach,BMG,27,7,7,13,29:39,-10,28
15,1. FC Kaiserslautern,FCK,27,9,4,14,29:42,-13,28
16,Eintracht Frankfurt,SGE,27,7,5,15,28:41,-13,26
17,Hertha BSC,BSC,27,5,10,12,27:51,-24,25
18,1. FC Köln,KOE,27,5,5,17,23:43,-20,20
