#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,34,22,8,4,79:38,41,74
2,Bayern München,FCB,34,20,8,6,70:39,31,68
3,Bayer Leverkusen,B04,34,19,8,7,73:39,34,65
4,VfB Stuttgart,VFB,34,18,10,6,52:24,28,64
5,VfL Bochum,BOC,34,15,11,8,57:39,18,56
6,Borussia Dortmund,BVB,34,16,7,11,59:48,11,55
7,FC Schalke 04,S04,34,13,11,10,49:42,7,50
8,Hamburger SV,HSV,34,14,7,13,47:60,-13,49
9,FC Hansa Rostock,ROS,34,12,8,14,55:54,1,44
10,VfL Wolfsburg,WOB,34,13,3,18,56:61,-5,42
11,Bor. Mönchengladbach,BMG,34,10,9,15,40:49,-9,39
12,Hertha BSC,BSC,34,9,12,13,42:59,-17,39
13,SC Freiburg,SCF,34,10,8,16,42:67,-25,38
14,Hannover 96,H96,34,9,10,15,49:63,-14,37
15,1. FC Kaiserslautern,FCK,34,11,6,17,39:62,-23,36
16,Eintracht Frankfurt,SGE,34,9,5,20,36:53,-17,32
17,TSV 1860 München,M60,34,8,8,18,32:55,-23,32
18,1. FC Köln,KOE,34,6,5,23,32:57,-25,23
