#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,5,4,0,1,11:3,8,12
2,VfB Stuttgart,VFB,5,3,2,0,5:0,5,11
3,Borussia Dortmund,BVB,5,3,1,1,11:5,6,10
4,Werder Bremen,SVW,5,3,1,1,10:4,6,10
5,Bayern München,FCB,5,3,1,1,12:7,5,10
6,TSV 1860 München,M60,5,3,1,1,6:5,1,10
7,VfL Wolfsburg,WOB,5,3,0,2,11:10,1,9
8,Hannover 96,H96,5,2,2,1,12:12,0,8
9,VfL Bochum,BOC,5,2,1,2,6:6,0,7
10,SC Freiburg,SCF,5,1,3,1,9:9,0,6
11,FC Schalke 04,S04,5,1,3,1,6:8,-2,6
12,FC Hansa Rostock,ROS,5,1,2,2,8:9,-1,5
13,Eintracht Frankfurt,SGE,5,1,1,3,4:8,-4,4
14,Bor. Mönchengladbach,BMG,5,1,1,3,3:8,-5,4
15,1. FC Köln,KOE,5,1,0,4,4:7,-3,3
16,Hertha BSC,BSC,5,0,3,2,2:6,-4,3
17,1. FC Kaiserslautern,FCK,5,1,1,3,4:7,-3,1
18,Hamburger SV,HSV,5,0,1,4,2:12,-10,1
