#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,7,3,1,19:7,12,24
2,Bayer Leverkusen,B04,11,5,2,4,19:16,3,17
3,Hamburger SV,HSV,10,4,3,3,12:9,3,15
4,Hannover 96,H96,10,4,3,3,13:13,0,15
5,Karlsruher SC,KSC,10,4,3,3,11:14,-3,15
6,FC Schalke 04,S04,9,3,5,1,15:12,3,14
7,VfL Wolfsburg,WOB,10,4,2,4,18:19,-1,14
8,Werder Bremen,SVW,9,3,4,2,14:13,1,13
9,Eintracht Frankfurt,SGE,11,2,6,3,13:15,-2,12
10,Borussia Dortmund,BVB,11,3,2,6,15:24,-9,11
11,VfL Bochum,BOC,11,3,0,8,9:18,-9,9
12,VfB Stuttgart,VFB,10,3,0,7,13:23,-10,9
13,MSV Duisburg,MSV,9,2,1,6,8:14,-6,7
14,Hertha BSC,BSC,9,2,0,7,10:15,-5,6
15,Energie Cottbus,FCE,9,0,5,4,6:18,-12,5
16,1. FC Nürnberg,FCN,11,1,2,8,9:22,-13,5
17,FC Hansa Rostock,ROS,9,1,1,7,6:17,-11,4
18,Arminia Bielefeld,DSC,10,1,1,8,6:31,-25,4
