#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,1,1,0,0,4:0,4,3
2,Arminia Bielefeld,DSC,1,1,0,0,3:1,2,3
2,MSV Duisburg,MSV,1,1,0,0,3:1,2,3
2,VfL Wolfsburg,WOB,1,1,0,0,3:1,2,3
5,Karlsruher SC,KSC,1,1,0,0,2:0,2,3
6,1. FC Nürnberg,FCN,1,1,0,0,2:1,1,3
6,Hannover 96,H96,1,1,0,0,2:1,1,3
6,VfL Bochum,BOC,1,1,0,0,2:1,1,3
9,Hamburger SV,HSV,1,1,0,0,1:0,1,3
10,Eintracht Frankfurt,SGE,1,0,1,0,2:2,0,1
10,FC Schalke 04,S04,1,0,1,0,2:2,0,1
10,Werder Bremen,SVW,1,0,1,0,2:2,0,1
13,Energie Cottbus,FCE,1,0,1,0,0:0,0,1
14,Bayer Leverkusen,B04,1,0,0,1,0:1,-1,0
14,Hertha BSC,BSC,1,0,0,1,0:1,-1,0
16,VfB Stuttgart,VFB,1,0,0,1,1:3,-2,0
17,Borussia Dortmund,BVB,1,0,0,1,1:4,-3,0
18,FC Hansa Rostock,ROS,1,0,0,1,0:3,-3,0
