#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,10,5,2,27:13,14,35
2,FC Schalke 04,S04,17,8,6,3,26:19,7,30
3,VfL Wolfsburg,WOB,17,8,3,6,30:29,1,27
4,Werder Bremen,SVW,17,7,6,4,27:26,1,27
5,Hamburger SV,HSV,17,5,7,5,17:15,2,22
6,Bayer Leverkusen,B04,17,6,2,9,25:27,-2,20
7,Hannover 96,H96,17,5,5,7,22:29,-7,20
8,Karlsruher SC,KSC,17,5,4,8,15:31,-16,19
9,Eintracht Frankfurt,SGE,17,4,6,7,19:26,-7,18
10,MSV Duisburg,MSV,17,5,2,10,17:26,-9,17
11,VfL Bochum,BOC,17,5,2,10,16:26,-10,17
12,Hertha BSC,BSC,17,3,5,9,18:26,-8,14
13,Borussia Dortmund,BVB,17,3,5,9,21:38,-17,14
14,VfB Stuttgart,VFB,17,4,2,11,18:38,-20,14
15,FC Hansa Rostock,ROS,17,3,2,12,13:31,-18,11
16,Energie Cottbus,FCE,17,1,7,9,10:36,-26,10
17,1. FC Nürnberg,FCN,17,2,3,12,14:33,-19,9
18,Arminia Bielefeld,DSC,17,1,6,10,14:42,-28,9
