#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,6,4,2,0,18:4,14,14
2,Bayer Leverkusen,B04,6,4,2,0,14:6,8,14
3,FC Hansa Rostock,ROS,6,4,2,0,14:8,6,14
4,SpVgg Unterhaching,UNT,6,4,2,0,8:2,6,14
5,Bayern München,FCB,6,4,1,1,17:5,12,13
6,SC Freiburg,SCF,6,4,1,1,15:4,11,13
7,TSV 1860 München,M60,6,4,1,1,13:5,8,13
8,1. FC Kaiserslautern,FCK,6,4,0,2,9:7,2,12
9,VfL Wolfsburg,WOB,6,4,0,2,10:11,-1,12
10,Borussia Dortmund,BVB,6,3,2,1,9:6,3,11
11,Werder Bremen,SVW,6,3,1,2,13:8,5,10
12,Hertha BSC,BSC,6,2,3,1,9:6,3,9
13,Eintracht Frankfurt,SGE,6,2,1,3,10:7,3,7
14,MSV Duisburg,MSV,6,1,4,1,7:5,2,7
15,VfB Stuttgart,VFB,6,2,1,3,7:7,0,7
16,SSV Ulm 1846,ULM,6,2,1,3,5:5,0,7
17,Arminia Bielefeld,DSC,6,1,4,1,6:7,-1,7
17,FC Schalke 04,S04,6,1,4,1,6:7,-1,7
