#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,4,4,0,0,12:4,8,12
2,Hamburger SV,HSV,4,3,1,0,12:3,9,10
3,FC Hansa Rostock,ROS,4,3,1,0,9:4,5,10
4,Borussia Dortmund,BVB,4,3,1,0,7:2,5,10
5,SC Freiburg,SCF,4,3,0,1,12:4,8,9
6,TSV 1860 München,M60,4,3,0,1,11:4,7,9
7,1. FC Kaiserslautern,FCK,4,3,0,1,7:4,3,9
8,VfL Wolfsburg,WOB,4,3,0,1,9:9,0,9
9,Hertha BSC,BSC,4,2,2,0,8:4,4,8
10,SpVgg Unterhaching,UNT,4,2,2,0,6:2,4,8
11,Bayern München,FCB,4,2,1,1,6:4,2,7
12,FC Schalke 04,S04,4,1,2,1,4:5,-1,5
13,Arminia Bielefeld,DSC,4,1,2,1,3:4,-1,5
14,Werder Bremen,SVW,4,1,1,2,8:6,2,4
15,Eintracht Frankfurt,SGE,4,1,1,2,6:5,1,4
16,SSV Ulm 1846,ULM,4,1,1,2,4:4,0,4
17,VfB Stuttgart,VFB,4,1,1,2,5:6,-1,4
18,MSV Duisburg,MSV,4,0,3,1,4:5,-1,3
