#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,12,9,3,0,28:12,16,30
2,Hamburger SV,HSV,11,8,3,0,30:7,23,27
3,Bayern München,FCB,11,8,2,1,32:10,22,26
4,SpVgg Unterhaching,UNT,11,7,3,1,15:6,9,24
5,TSV 1860 München,M60,11,7,2,2,23:12,11,23
6,Werder Bremen,SVW,12,6,3,3,25:17,8,21
7,VfL Wolfsburg,WOB,11,7,0,4,17:16,1,21
8,FC Hansa Rostock,ROS,12,5,5,2,18:15,3,20
9,Hertha BSC,BSC,10,5,4,1,17:8,9,19
10,SC Freiburg,SCF,11,5,3,3,19:9,10,18
11,SSV Ulm 1846,ULM,11,5,3,3,16:8,8,18
12,Borussia Dortmund,BVB,12,4,6,2,18:12,6,18
13,1. FC Kaiserslautern,FCK,10,5,2,3,17:16,1,17
14,Eintracht Frankfurt,SGE,10,4,1,5,16:11,5,13
15,FC Schalke 04,S04,10,2,7,1,12:11,1,13
16,MSV Duisburg,MSV,11,2,5,4,14:14,0,11
17,Arminia Bielefeld,DSC,12,2,4,6,14:17,-3,10
18,VfB Stuttgart,VFB,10,3,1,6,12:16,-4,10
