#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,2,2,0,0,4:1,3,6
2,Hertha BSC,BSC,2,1,1,0,6:3,3,4
3,Eintracht Frankfurt,SGE,2,1,1,0,5:2,3,4
4,Bayern München,FCB,2,1,1,0,3:2,1,4
5,TSV 1860 München,M60,1,1,0,0,4:1,3,3
6,Hamburger SV,HSV,1,1,0,0,3:0,3,3
7,SC Freiburg,SCF,2,1,0,1,5:3,2,3
8,FC Hansa Rostock,ROS,1,1,0,0,4:2,2,3
9,Bayer Leverkusen,B04,1,1,0,0,2:0,2,3
9,SpVgg Unterhaching,UNT,1,1,0,0,2:0,2,3
11,Borussia Dortmund,BVB,1,1,0,0,2:1,1,3
12,1. FC Kaiserslautern,FCK,2,1,0,1,1:2,-1,3
13,Arminia Bielefeld,DSC,1,0,1,0,1:1,0,1
14,MSV Duisburg,MSV,1,0,1,0,0:0,0,1
15,SSV Ulm 1846,ULM,2,0,1,1,1:2,-1,1
15,VfB Stuttgart,VFB,2,0,1,1,1:2,-1,1
17,FC Schalke 04,S04,2,0,1,1,2:4,-2,1
18,Werder Bremen,SVW,1,0,0,1,0:1,-1,0
