#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,SC Freiburg,SCF,3,2,0,1,10:3,7,6
2,Hamburger SV,HSV,2,2,0,0,8:1,7,6
3,SpVgg Unterhaching,UNT,2,2,0,0,4:0,4,6
4,FC Hansa Rostock,ROS,2,2,0,0,6:3,3,6
5,Bayer Leverkusen,B04,2,2,0,0,5:2,3,6
6,TSV 1860 München,M60,3,2,0,1,6:4,2,6
7,1. FC Kaiserslautern,FCK,3,2,0,1,3:2,1,6
8,VfL Wolfsburg,WOB,3,2,0,1,6:8,-2,6
9,Hertha BSC,BSC,3,1,2,0,6:3,3,5
10,Eintracht Frankfurt,SGE,3,1,1,1,6:4,2,4
11,VfB Stuttgart,VFB,3,1,1,1,5:4,1,4
12,Bayern München,FCB,2,1,1,0,3:2,1,4
12,Borussia Dortmund,BVB,2,1,1,0,3:2,1,4
12,SSV Ulm 1846,ULM,3,1,1,1,3:2,1,4
15,FC Schalke 04,S04,3,1,1,1,3:4,-1,4
16,Werder Bremen,SVW,2,1,0,1,5:1,4,3
17,Arminia Bielefeld,DSC,2,0,2,0,1:1,0,2
18,MSV Duisburg,MSV,2,0,1,1,1:2,-1,1
