#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,10,7,3,0,24:11,13,24
2,Hamburger SV,HSV,9,6,3,0,25:5,20,21
3,SpVgg Unterhaching,UNT,9,6,3,0,12:3,9,21
4,Bayern München,FCB,9,6,2,1,24:8,16,20
5,TSV 1860 München,M60,10,6,2,2,20:11,9,20
6,FC Hansa Rostock,ROS,10,5,3,2,16:13,3,18
7,VfL Wolfsburg,WOB,10,6,0,4,15:16,-1,18
8,SC Freiburg,SCF,10,5,2,3,18:8,10,17
9,SSV Ulm 1846,ULM,10,5,2,3,15:7,8,17
10,Werder Bremen,SVW,10,5,2,3,19:14,5,17
11,Hertha BSC,BSC,9,4,4,1,15:7,8,16
12,Borussia Dortmund,BVB,10,4,4,2,16:10,6,16
13,1. FC Kaiserslautern,FCK,9,4,2,3,13:13,0,14
14,FC Schalke 04,S04,9,2,6,1,11:10,1,12
15,MSV Duisburg,MSV,9,2,5,2,11:8,3,11
16,Eintracht Frankfurt,SGE,9,3,1,5,13:10,3,10
17,VfB Stuttgart,VFB,9,3,1,5,12:14,-2,10
18,Arminia Bielefeld,DSC,10,1,4,5,9:14,-5,7
