#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,17,13,4,0,44:17,27,43
2,Bayern München,FCB,17,12,3,2,50:17,33,39
3,Hamburger SV,HSV,17,11,4,2,37:11,26,37
4,TSV 1860 München,M60,17,11,3,3,36:20,16,36
5,SpVgg Unterhaching,UNT,17,10,5,2,22:10,12,35
6,Werder Bremen,SVW,17,10,3,4,41:25,16,33
7,Hertha BSC,BSC,17,8,7,2,23:14,9,31
8,VfL Wolfsburg,WOB,17,9,4,4,29:26,3,31
9,Eintracht Frankfurt,SGE,17,9,3,5,29:14,15,30
10,SC Freiburg,SCF,17,8,4,5,29:19,10,28
11,FC Hansa Rostock,ROS,17,7,7,3,25:22,3,28
12,1. FC Kaiserslautern,FCK,17,8,3,6,31:28,3,27
13,SSV Ulm 1846,ULM,17,7,4,6,22:23,-1,25
14,FC Schalke 04,S04,17,4,10,3,21:17,4,22
15,VfB Stuttgart,VFB,17,6,2,9,22:28,-6,20
16,Borussia Dortmund,BVB,17,4,7,6,21:21,0,19
17,Arminia Bielefeld,DSC,17,4,6,7,22:24,-2,18
18,MSV Duisburg,MSV,17,2,8,7,20:25,-5,14
