#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,16,12,4,0,40:16,24,40
2,Hamburger SV,HSV,15,10,4,1,34:9,25,34
3,Bayern München,FCB,15,10,3,2,43:15,28,33
4,TSV 1860 München,M60,16,10,3,3,34:19,15,33
5,Werder Bremen,SVW,16,9,3,4,37:25,12,30
6,Hertha BSC,BSC,15,8,6,1,23:11,12,30
7,SpVgg Unterhaching,UNT,15,8,5,2,19:10,9,29
8,FC Hansa Rostock,ROS,16,7,7,2,24:18,6,28
9,VfL Wolfsburg,WOB,16,8,4,4,27:25,2,28
10,SC Freiburg,SCF,16,7,4,5,27:18,9,25
11,Eintracht Frankfurt,SGE,15,7,3,5,23:13,10,24
12,1. FC Kaiserslautern,FCK,15,7,2,6,24:25,-1,23
13,SSV Ulm 1846,ULM,16,6,4,6,20:23,-3,22
14,FC Schalke 04,S04,15,4,9,2,19:13,6,21
15,VfB Stuttgart,VFB,15,6,1,8,18:23,-5,19
16,Arminia Bielefeld,DSC,16,4,6,6,22:21,1,18
17,Borussia Dortmund,BVB,16,4,6,6,20:20,0,18
18,MSV Duisburg,MSV,15,2,7,6,19:21,-2,13
