#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,5,4,0,1,14:5,9,12
2,1. FC Nürnberg,FCN,5,4,0,1,10:6,4,12
2,1. FSV Mainz 05,M05,6,4,0,2,10:6,4,12
4,SC Freiburg,SCF,6,4,0,2,10:9,1,12
5,Bayern München,FCB,6,3,2,1,10:5,5,11
6,Hamburger SV,HSV,6,3,2,1,8:7,1,11
7,Borussia Dortmund,BVB,5,3,1,1,10:3,7,10
8,Hannover 96,H96,6,3,1,2,10:10,0,10
9,VfB Stuttgart,VFB,6,3,0,3,18:9,9,9
10,VfL Wolfsburg,WOB,5,3,0,2,11:8,3,9
11,Werder Bremen,SVW,5,3,0,2,11:10,1,9
12,Bayer Leverkusen,B04,6,2,2,2,10:11,-1,8
13,1. FC Kaiserslautern,FCK,5,2,1,2,7:6,1,7
14,Eintracht Frankfurt,SGE,5,2,1,2,6:5,1,7
15,1. FC Köln,KOE,5,2,1,2,7:8,-1,7
16,FC Schalke 04,S04,6,1,2,3,9:10,-1,5
17,FC St. Pauli,STP,5,1,1,3,6:10,-4,4
18,Bor. Mönchengladbach,BMG,6,0,3,3,7:15,-8,3
