#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FSV Mainz 05,M05,5,4,0,1,10:4,6,12
2,Borussia Dortmund,BVB,4,3,0,1,9:2,7,9
3,1899 Hoffenheim,TSG,4,3,0,1,10:5,5,9
4,Werder Bremen,SVW,4,3,0,1,9:7,2,9
5,Bayern München,FCB,5,2,2,1,6:3,3,8
6,Hannover 96,H96,4,2,1,1,8:5,3,7
7,Hamburger SV,HSV,4,2,1,1,6:6,0,7
8,VfL Wolfsburg,WOB,4,2,0,2,9:8,1,6
9,1. FC Nürnberg,FCN,3,2,0,1,5:4,1,6
10,SC Freiburg,SCF,4,2,0,2,7:8,-1,6
11,Bayer Leverkusen,B04,4,1,2,1,7:9,-2,5
12,FC St. Pauli,STP,4,1,1,2,5:7,-2,4
13,1. FC Kaiserslautern,FCK,4,1,1,2,4:6,-2,4
13,1. FC Köln,KOE,4,1,1,2,4:6,-2,4
15,VfB Stuttgart,VFB,4,1,0,3,10:9,1,3
16,Eintracht Frankfurt,SGE,3,1,0,2,3:4,-1,3
17,FC Schalke 04,S04,4,0,2,2,6:9,-3,2
18,Bor. Mönchengladbach,BMG,4,0,2,2,3:8,-5,2
