#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FSV Mainz 05,M05,4,4,0,0,10:3,7,12
2,Borussia Dortmund,BVB,4,3,0,1,9:2,7,9
3,Hannover 96,H96,4,2,1,1,8:5,3,7
4,Hamburger SV,HSV,4,2,1,1,6:6,0,7
5,1899 Hoffenheim,TSG,3,2,0,1,7:3,4,6
6,VfL Wolfsburg,WOB,3,2,0,1,7:5,2,6
7,Werder Bremen,SVW,3,2,0,1,7:6,1,6
8,1. FC Nürnberg,FCN,3,2,0,1,5:4,1,6
9,SC Freiburg,SCF,4,2,0,2,7:8,-1,6
10,Bayern München,FCB,4,1,2,1,3:3,0,5
11,Bayer Leverkusen,B04,4,1,2,1,7:9,-2,5
12,1. FC Kaiserslautern,FCK,3,1,1,1,4:3,1,4
13,1. FC Köln,KOE,3,1,1,1,3:4,-1,4
14,VfB Stuttgart,VFB,4,1,0,3,10:9,1,3
15,Eintracht Frankfurt,SGE,3,1,0,2,3:4,-1,3
16,Bor. Mönchengladbach,BMG,4,0,2,2,3:8,-5,2
17,FC Schalke 04,S04,3,0,1,2,4:7,-3,1
18,FC St. Pauli,STP,3,0,1,2,2:5,-3,1
