#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FSV Mainz 05,M05,5,4,0,1,10:4,6,12
2,Borussia Dortmund,BVB,5,3,1,1,10:3,7,10
3,Hannover 96,H96,5,3,1,1,10:6,4,10
4,1899 Hoffenheim,TSG,4,3,0,1,10:5,5,9
5,Werder Bremen,SVW,4,3,0,1,9:7,2,9
6,1. FC Nürnberg,FCN,4,3,0,1,7:5,2,9
7,SC Freiburg,SCF,5,3,0,2,9:9,0,9
8,Bayern München,FCB,5,2,2,1,6:3,3,8
9,Hamburger SV,HSV,5,2,2,1,6:6,0,8
10,VfB Stuttgart,VFB,5,2,0,3,12:9,3,6
11,VfL Wolfsburg,WOB,4,2,0,2,9:8,1,6
12,Bayer Leverkusen,B04,5,1,2,2,7:10,-3,5
13,Eintracht Frankfurt,SGE,4,1,1,2,3:4,-1,4
14,FC St. Pauli,STP,4,1,1,2,5:7,-2,4
15,1. FC Kaiserslautern,FCK,4,1,1,2,4:6,-2,4
15,1. FC Köln,KOE,4,1,1,2,4:6,-2,4
17,FC Schalke 04,S04,4,0,2,2,6:9,-3,2
18,Bor. Mönchengladbach,BMG,5,0,2,3,4:12,-8,2
