#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,8,2,2,30:10,20,26
2,Hannover 96,H96,12,8,1,3,22:14,8,25
3,Borussia Dortmund,BVB,11,7,3,1,21:5,16,24
4,1. FC Nürnberg,FCN,12,8,0,4,20:13,7,24
5,SC Freiburg,SCF,12,7,2,3,18:13,5,23
6,1. FC Köln,KOE,12,7,2,3,20:17,3,23
7,Hamburger SV,HSV,11,6,2,3,19:14,5,20
8,1899 Hoffenheim,TSG,12,5,4,3,24:16,8,19
9,Bayer Leverkusen,B04,12,5,4,3,23:21,2,19
10,FC Schalke 04,S04,13,5,3,5,20:13,7,18
11,Werder Bremen,SVW,12,5,3,4,21:19,2,18
12,1. FSV Mainz 05,M05,12,5,1,6,15:13,2,16
13,VfL Wolfsburg,WOB,12,4,4,4,18:18,0,16
14,1. FC Kaiserslautern,FCK,12,3,6,3,18:13,5,15
15,FC St. Pauli,STP,13,4,3,6,18:20,-2,15
16,VfB Stuttgart,VFB,12,4,1,7,24:21,3,13
17,Eintracht Frankfurt,SGE,12,4,1,7,9:19,-10,13
18,Bor. Mönchengladbach,BMG,12,1,3,8,16:29,-13,6
