#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FSV Mainz 05,M05,3,3,0,0,6:1,5,9
2,Hannover 96,H96,3,2,1,0,8:4,4,7
3,Borussia Dortmund,BVB,3,2,0,1,7:2,5,6
4,1899 Hoffenheim,TSG,3,2,0,1,7:3,4,6
5,VfL Wolfsburg,WOB,3,2,0,1,7:5,2,6
6,Werder Bremen,SVW,3,2,0,1,7:6,1,6
7,Bayern München,FCB,4,1,2,1,3:3,0,5
8,1. FC Kaiserslautern,FCK,3,1,1,1,4:3,1,4
9,Hamburger SV,HSV,3,1,1,1,4:5,-1,4
10,1. FC Köln,KOE,3,1,1,1,3:4,-1,4
11,Bayer Leverkusen,B04,3,1,1,1,5:7,-2,4
12,VfB Stuttgart,VFB,3,1,0,2,9:7,2,3
13,1. FC Nürnberg,FCN,2,1,0,1,3:3,0,3
14,Eintracht Frankfurt,SGE,3,1,0,2,3:4,-1,3
15,SC Freiburg,SCF,3,1,0,2,4:6,-2,3
16,FC Schalke 04,S04,3,0,1,2,4:7,-3,1
17,FC St. Pauli,STP,3,0,1,2,2:5,-3,1
18,Bor. Mönchengladbach,BMG,3,0,1,2,2:7,-5,1
