#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,6,0,2,27:3,24,18
2,Borussia Dortmund,BVB,7,6,0,1,22:4,18,18
3,FC Schalke 04,S04,8,6,0,2,21:9,12,18
4,Bor. Mönchengladbach,BMG,8,5,3,0,17:6,11,18
5,Werder Bremen,SVW,7,6,0,1,16:8,8,18
6,Hannover 96,H96,8,4,4,0,14:10,4,16
7,VfB Stuttgart,VFB,8,4,2,2,14:7,7,14
8,VfL Wolfsburg,WOB,7,4,1,2,13:9,4,13
9,1899 Hoffenheim,TSG,7,3,3,1,8:5,3,12
10,Bayer Leverkusen,B04,7,3,2,2,9:8,1,11
11,1. FC Köln,KOE,8,3,2,3,10:10,0,11
12,Hertha BSC,BSC,7,2,3,2,10:8,2,9
13,Hamburger SV,HSV,8,2,3,3,12:11,1,9
14,1. FC Nürnberg,FCN,7,2,3,2,10:10,0,9
15,1. FSV Mainz 05,M05,8,3,0,5,12:17,-5,9
16,SC Freiburg,SCF,8,2,2,4,10:10,0,8
17,1. FC Kaiserslautern,FCK,7,2,2,3,6:10,-4,8
18,FC Augsburg,FCA,7,1,3,3,7:11,-4,6
