#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bor. Mönchengladbach,BMG,7,5,2,0,16:5,11,17
2,Bayern München,FCB,7,5,0,2,23:2,21,15
3,Borussia Dortmund,BVB,6,5,0,1,20:4,16,15
4,FC Schalke 04,S04,7,5,0,2,18:8,10,15
5,Werder Bremen,SVW,6,5,0,1,14:8,6,15
6,Hannover 96,H96,7,4,3,0,13:9,4,15
7,VfB Stuttgart,VFB,7,4,1,2,12:5,7,13
8,VfL Wolfsburg,WOB,6,4,0,2,11:7,4,12
9,1. FC Köln,KOE,7,3,2,2,10:7,3,11
10,1899 Hoffenheim,TSG,6,3,2,1,7:4,3,11
11,Hertha BSC,BSC,6,2,2,2,7:5,2,8
12,Bayer Leverkusen,B04,6,2,2,2,7:8,-1,8
13,SC Freiburg,SCF,7,2,1,4,9:9,0,7
14,1. FC Kaiserslautern,FCK,6,2,1,3,5:9,-4,7
15,Hamburger SV,HSV,7,1,3,3,10:11,-1,6
16,1. FC Nürnberg,FCN,6,1,3,2,9:10,-1,6
17,1. FSV Mainz 05,M05,7,2,0,5,9:15,-6,6
18,FC Augsburg,FCA,6,0,3,3,5:11,-6,3
