#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,10,0,2,36:3,33,30
2,FC Schalke 04,S04,12,9,1,2,34:11,23,28
3,Borussia Dortmund,BVB,11,9,1,1,30:7,23,28
4,Bor. Mönchengladbach,BMG,12,8,4,0,25:8,17,28
5,Werder Bremen,SVW,11,7,2,2,22:12,10,23
6,Hannover 96,H96,11,6,5,0,19:12,7,23
7,VfL Wolfsburg,WOB,12,7,2,3,19:13,6,23
8,VfB Stuttgart,VFB,12,6,2,4,24:13,11,20
9,Bayer Leverkusen,B04,11,5,3,3,18:16,2,18
10,1. FSV Mainz 05,M05,12,5,2,5,20:19,1,17
11,1899 Hoffenheim,TSG,11,3,7,1,12:9,3,16
12,1. FC Nürnberg,FCN,11,4,3,4,14:15,-1,15
13,FC Augsburg,FCA,11,3,5,3,13:13,0,14
14,1. FC Köln,KOE,12,4,2,6,15:17,-2,14
15,SC Freiburg,SCF,12,3,4,5,14:16,-2,13
16,Hamburger SV,HSV,12,2,5,5,16:21,-5,11
17,1. FC Kaiserslautern,FCK,11,2,4,5,8:14,-6,10
18,Hertha BSC,BSC,11,2,3,6,12:14,-2,9
