#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,9,0,2,34:3,31,27
2,Bor. Mönchengladbach,BMG,11,8,3,0,24:7,17,27
3,Borussia Dortmund,BVB,10,8,1,1,27:6,21,25
4,FC Schalke 04,S04,11,8,1,2,30:11,19,25
5,Werder Bremen,SVW,10,7,2,1,22:11,11,23
6,VfL Wolfsburg,WOB,11,7,2,2,18:11,7,23
7,Hannover 96,H96,10,5,5,0,15:10,5,20
8,VfB Stuttgart,VFB,11,5,2,4,20:12,8,17
9,1899 Hoffenheim,TSG,10,3,6,1,11:8,3,15
10,Bayer Leverkusen,B04,10,4,3,3,14:15,-1,15
11,1. FC Köln,KOE,11,4,2,5,15:15,0,14
12,1. FSV Mainz 05,M05,11,4,2,5,16:19,-3,14
13,SC Freiburg,SCF,11,3,3,5,14:16,-2,12
14,1. FC Nürnberg,FCN,10,3,3,4,12:14,-2,12
15,Hamburger SV,HSV,11,2,5,4,15:18,-3,11
16,FC Augsburg,FCA,10,2,5,3,10:13,-3,11
17,1. FC Kaiserslautern,FCK,10,2,4,4,7:12,-5,10
18,Hertha BSC,BSC,10,2,3,5,12:13,-1,9
