#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,1,1,0,0,5:1,4,3
2,VfB Stuttgart,VFB,1,1,0,0,3:0,3,3
3,Borussia Dortmund,BVB,1,1,0,0,3:1,2,3
4,1. FSV Mainz 05,M05,1,1,0,0,2:0,2,3
4,Werder Bremen,SVW,1,1,0,0,2:0,2,3
6,Hannover 96,H96,1,1,0,0,2:1,1,3
7,1899 Hoffenheim,TSG,1,1,0,0,1:0,1,3
7,Bayer Leverkusen,B04,1,1,0,0,1:0,1,3
9,FC Augsburg,FCA,1,0,1,0,2:2,0,1
9,Hamburger SV,HSV,1,0,1,0,2:2,0,1
11,1. FC Kaiserslautern,FCK,1,0,1,0,1:1,0,1
11,Bor. Mönchengladbach,BMG,1,0,1,0,1:1,0,1
13,1. FC Nürnberg,FCN,1,0,0,1,1:2,-1,0
13,SC Freiburg,SCF,1,0,0,1,1:2,-1,0
15,Bayern München,FCB,1,0,0,1,0:1,-1,0
15,Hertha BSC,BSC,1,0,0,1,0:1,-1,0
15,VfL Wolfsburg,WOB,1,0,0,1,0:1,-1,0
18,1. FC Köln,KOE,1,0,0,1,0:3,-3,0
