#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,10,8,0,2,29:10,19,24
2,Bor. Mönchengladbach,BMG,10,7,3,0,21:7,14,24
3,Bayern München,FCB,9,7,0,2,30:3,27,21
4,Werder Bremen,SVW,8,7,0,1,20:9,11,21
5,Borussia Dortmund,BVB,8,6,1,1,23:5,18,19
6,VfL Wolfsburg,WOB,9,6,1,2,15:9,6,19
7,Hannover 96,H96,9,4,5,0,14:10,4,17
8,VfB Stuttgart,VFB,9,4,2,3,15:9,6,14
9,1. FC Köln,KOE,9,4,2,3,14:10,4,14
10,1899 Hoffenheim,TSG,9,3,5,1,9:6,3,14
11,Bayer Leverkusen,B04,9,4,2,3,12:13,-1,14
12,1. FC Nürnberg,FCN,9,3,3,3,12:12,0,12
13,SC Freiburg,SCF,10,3,2,5,12:14,-2,11
14,Hamburger SV,HSV,10,2,4,4,14:17,-3,10
15,1. FC Kaiserslautern,FCK,9,2,4,3,7:11,-4,10
16,1. FSV Mainz 05,M05,9,3,1,5,12:17,-5,10
17,Hertha BSC,BSC,8,2,3,3,11:10,1,9
18,FC Augsburg,FCA,8,2,3,3,8:11,-3,9
