#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,11,8,1,2,30:11,19,25
2,Bayern München,FCB,10,8,0,2,32:3,29,24
3,Bor. Mönchengladbach,BMG,10,7,3,0,21:7,14,24
4,Borussia Dortmund,BVB,9,7,1,1,26:6,20,22
5,Werder Bremen,SVW,9,7,1,1,21:10,11,22
6,VfL Wolfsburg,WOB,10,6,2,2,15:9,6,20
7,Hannover 96,H96,10,5,5,0,15:10,5,20
8,1899 Hoffenheim,TSG,10,3,6,1,11:8,3,15
9,Bayer Leverkusen,B04,10,4,3,3,14:15,-1,15
10,VfB Stuttgart,VFB,10,4,2,4,15:12,3,14
11,1. FC Köln,KOE,10,4,2,4,15:14,1,14
12,1. FSV Mainz 05,M05,10,4,1,5,15:18,-3,13
13,SC Freiburg,SCF,11,3,3,5,14:16,-2,12
14,1. FC Nürnberg,FCN,10,3,3,4,12:14,-2,12
15,Hamburger SV,HSV,11,2,5,4,15:18,-3,11
16,FC Augsburg,FCA,9,2,4,3,10:13,-3,10
17,1. FC Kaiserslautern,FCK,10,2,4,4,7:12,-5,10
18,Hertha BSC,BSC,10,2,3,5,12:13,-1,9
