#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,8,0,2,32:3,29,24
2,FC Schalke 04,S04,10,8,0,2,29:10,19,24
3,Bor. Mönchengladbach,BMG,10,7,3,0,21:7,14,24
4,Borussia Dortmund,BVB,9,7,1,1,26:6,20,22
5,Werder Bremen,SVW,9,7,1,1,21:10,11,22
6,Hannover 96,H96,10,5,5,0,15:10,5,20
7,VfL Wolfsburg,WOB,9,6,1,2,15:9,6,19
8,VfB Stuttgart,VFB,10,4,2,4,15:12,3,14
9,1899 Hoffenheim,TSG,9,3,5,1,9:6,3,14
10,1. FC Köln,KOE,10,4,2,4,15:14,1,14
11,Bayer Leverkusen,B04,9,4,2,3,12:13,-1,14
12,1. FSV Mainz 05,M05,10,4,1,5,15:18,-3,13
13,1. FC Nürnberg,FCN,9,3,3,3,12:12,0,12
14,SC Freiburg,SCF,10,3,2,5,12:14,-2,11
15,Hamburger SV,HSV,10,2,4,4,14:17,-3,10
16,FC Augsburg,FCA,9,2,4,3,10:13,-3,10
17,1. FC Kaiserslautern,FCK,9,2,4,3,7:11,-4,10
18,Hertha BSC,BSC,9,2,3,4,12:12,0,9
