#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,6,3,2,24:11,13,21
2,Bayer Leverkusen,B04,12,4,8,0,22:12,10,20
3,Werder Bremen,SVW,12,5,4,3,27:14,13,19
4,FC Schalke 04,S04,11,5,4,2,13:9,4,19
5,Hamburger SV,HSV,11,4,6,1,25:16,9,18
6,1. FC Köln,KOE,11,4,4,3,9:9,0,16
7,Eintracht Frankfurt,SGE,11,4,4,3,14:15,-1,16
8,Borussia Dortmund,BVB,11,4,4,3,16:19,-3,16
9,VfB Stuttgart,VFB,11,4,3,4,14:14,0,15
10,VfL Bochum,BOC,12,4,3,5,10:16,-6,15
11,VfL Wolfsburg,WOB,11,3,5,3,15:17,-2,14
12,1899 Hoffenheim,TSG,12,4,1,7,13:16,-3,13
13,SC Freiburg,SCF,12,4,1,7,16:23,-7,13
14,Bor. Mönchengladbach,BMG,12,2,3,7,14:23,-9,9
15,1. FC Nürnberg,FCN,12,2,2,8,9:24,-15,8
16,Hannover 96,H96,11,2,1,8,11:21,-10,7
17,Hertha BSC,BSC,12,2,1,9,13:25,-12,7
18,1. FSV Mainz 05,M05,12,1,4,7,10:23,-13,7
