#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,7,4,3,0,18:6,12,15
2,FC Schalke 04,S04,7,4,2,1,8:5,3,14
3,Bayer Leverkusen,B04,7,3,4,0,14:7,7,13
4,1899 Hoffenheim,TSG,7,4,0,3,11:7,4,12
5,VfL Wolfsburg,WOB,7,3,3,1,10:9,1,12
6,SC Freiburg,SCF,7,4,0,3,12:13,-1,12
7,Bayern München,FCB,7,3,2,2,12:6,6,11
8,Hamburger SV,HSV,7,2,5,0,15:11,4,11
9,Borussia Dortmund,BVB,7,2,4,1,8:9,-1,10
10,Eintracht Frankfurt,SGE,7,3,1,3,9:11,-2,10
11,1. FC Köln,KOE,7,2,3,2,4:4,0,9
12,Hannover 96,H96,7,2,1,4,6:9,-3,7
13,Bor. Mönchengladbach,BMG,7,2,1,4,9:15,-6,7
14,1. FSV Mainz 05,M05,7,1,3,3,7:12,-5,6
15,VfL Bochum,BOC,7,2,0,5,4:12,-8,6
16,VfB Stuttgart,VFB,7,1,2,4,5:11,-6,5
17,1. FC Nürnberg,FCN,7,1,2,4,5:13,-8,5
18,Hertha BSC,BSC,7,0,1,6,4:16,-12,1
