#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,1,1,0,0,3:1,2,3
2,Eintracht Frankfurt,SGE,1,1,0,0,3:2,1,3
3,FC Schalke 04,S04,1,1,0,0,2:1,1,3
4,Bor. Mönchengladbach,BMG,1,0,1,0,3:3,0,1
5,Bayer Leverkusen,B04,1,0,1,0,2:2,0,1
6,1. FC Nürnberg,FCN,1,0,1,0,1:1,0,1
6,1. FSV Mainz 05,M05,1,0,1,0,1:1,0,1
6,Bayern München,FCB,1,0,1,0,1:1,0,1
6,Hamburger SV,HSV,1,0,1,0,1:1,0,1
6,Werder Bremen,SVW,1,0,1,0,1:1,0,1
11,Hertha BSC,BSC,1,0,0,1,1:2,-1,0
12,1. FC Köln,KOE,1,0,0,1,0:1,-1,0
12,1899 Hoffenheim,TSG,1,0,0,1,0:1,-1,0
12,Hannover 96,H96,1,0,0,1,0:1,-1,0
15,SC Freiburg,SCF,1,0,0,1,2:4,-2,0
16,VfB Stuttgart,VFB,1,0,0,1,0:2,-2,0
17,Borussia Dortmund,BVB,1,0,0,1,1:4,-3,0
18,VfL Bochum,BOC,1,0,0,1,0:3,-3,0
