#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,5,4,1,0,7:3,4,13
2,Bayer Leverkusen,B04,5,3,2,0,11:4,7,11
3,Hamburger SV,HSV,4,2,2,0,9:5,4,8
4,Werder Bremen,SVW,4,2,2,0,6:3,3,8
5,Bayern München,FCB,5,2,1,2,9:6,3,7
6,Eintracht Frankfurt,SGE,4,2,1,1,5:4,1,7
7,VfL Wolfsburg,WOB,4,2,1,1,6:6,0,7
8,SC Freiburg,SCF,4,2,0,2,9:9,0,6
9,1899 Hoffenheim,TSG,5,2,0,3,6:7,-1,6
10,Borussia Dortmund,BVB,4,1,2,1,4:6,-2,5
11,VfB Stuttgart,VFB,4,1,1,2,5:6,-1,4
12,1. FC Köln,KOE,4,1,1,2,3:4,-1,4
13,Hannover 96,H96,5,1,1,3,5:7,-2,4
14,1. FSV Mainz 05,M05,5,1,1,3,4:9,-5,4
15,VfL Bochum,BOC,5,1,0,4,2:10,-8,3
16,1. FC Nürnberg,FCN,4,0,2,2,2:7,-5,2
17,Bor. Mönchengladbach,BMG,5,0,1,4,4:12,-8,1
18,Hertha BSC,BSC,5,0,0,5,3:13,-10,0
