#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,5,1,0,16:1,15,16
2,VfB Stuttgart,VFB,6,3,2,1,8:9,-1,11
3,VfL Wolfsburg,WOB,7,3,1,3,8:9,-1,10
4,Borussia Dortmund,BVB,6,2,3,1,12:9,3,9
5,FC Schalke 04,S04,6,2,2,2,10:10,0,8
6,Hamburger SV,HSV,6,2,2,2,7:7,0,8
7,SC Freiburg,SCF,6,2,2,2,6:6,0,8
8,Bor. Mönchengladbach,BMG,6,2,2,2,8:14,-6,8
9,Fortuna Düsseldorf,F95,6,2,1,3,7:6,1,7
10,Bayer Leverkusen,B04,6,2,1,3,9:12,-3,7
11,Hannover 96,H96,5,2,0,3,10:9,1,6
12,Eintracht Frankfurt,SGE,5,2,0,3,7:7,0,6
13,SpVgg Greuther Fürth,SGF,6,1,3,2,7:10,-3,6
14,1. FC Nürnberg,FCN,6,2,0,4,6:12,-6,6
15,1. FSV Mainz 05,M05,7,1,2,4,7:12,-5,5
16,Werder Bremen,SVW,6,1,1,4,8:12,-4,4
17,1899 Hoffenheim,TSG,6,1,1,4,8:13,-5,4
18,FC Augsburg,FCA,6,0,2,4,3:11,-8,2
