#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,5,1,0,16:1,15,16
2,Borussia Dortmund,BVB,7,3,3,1,14:10,4,12
3,VfB Stuttgart,VFB,7,3,2,2,8:12,-4,11
4,VfL Wolfsburg,WOB,7,3,1,3,8:9,-1,10
5,Bayer Leverkusen,B04,7,3,1,3,11:13,-2,10
6,Bor. Mönchengladbach,BMG,7,2,3,2,9:15,-6,9
7,FC Schalke 04,S04,6,2,2,2,10:10,0,8
8,SC Freiburg,SCF,6,2,2,2,6:6,0,8
9,Hamburger SV,HSV,7,2,2,3,7:9,-2,8
10,Fortuna Düsseldorf,F95,6,2,1,3,7:6,1,7
11,Eintracht Frankfurt,SGE,6,2,1,3,8:8,0,7
12,1. FC Nürnberg,FCN,7,2,1,4,6:12,-6,7
13,SpVgg Greuther Fürth,SGF,6,1,3,2,7:10,-3,6
14,Hannover 96,H96,6,2,0,4,10:14,-4,6
15,Werder Bremen,SVW,7,1,2,4,9:13,-4,5
16,1. FSV Mainz 05,M05,7,1,2,4,7:12,-5,5
17,1899 Hoffenheim,TSG,6,1,1,4,8:13,-5,4
18,FC Augsburg,FCA,6,0,2,4,3:11,-8,2
