#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,13,1,0,31:2,29,40
2,Borussia Dortmund,BVB,14,7,5,2,30:18,12,26
3,VfL Wolfsburg,WOB,14,6,3,5,20:19,1,21
4,VfB Stuttgart,VFB,15,6,3,6,15:23,-8,21
5,SC Freiburg,SCF,14,5,5,4,17:18,-1,20
6,Bayer Leverkusen,B04,14,5,4,5,24:22,2,19
7,Eintracht Frankfurt,SGE,14,5,3,6,16:20,-4,18
8,FC Schalke 04,S04,14,4,4,6,20:26,-6,16
9,Hamburger SV,HSV,14,4,4,6,17:29,-12,16
10,Bor. Mönchengladbach,BMG,14,3,6,5,13:22,-9,15
11,1. FSV Mainz 05,M05,14,3,5,6,16:19,-3,14
12,1. FC Nürnberg,FCN,14,3,5,6,12:21,-9,14
13,Werder Bremen,SVW,14,3,4,7,23:30,-7,13
14,FC Augsburg,FCA,14,3,4,7,14:23,-9,13
15,SpVgg Greuther Fürth,SGF,14,2,5,7,12:21,-9,11
16,Hannover 96,H96,14,3,1,10,21:31,-10,10
17,Fortuna Düsseldorf,F95,14,2,3,9,13:21,-8,9
18,1899 Hoffenheim,TSG,13,2,1,10,15:27,-12,7
