#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,10,1,0,27:1,26,31
2,Borussia Dortmund,BVB,12,6,5,1,27:15,12,23
3,VfL Wolfsburg,WOB,12,5,2,5,14:16,-2,17
4,VfB Stuttgart,VFB,12,5,2,5,12:20,-8,17
5,SC Freiburg,SCF,11,4,4,3,14:12,2,16
6,Bayer Leverkusen,B04,12,4,4,4,20:20,0,16
7,Eintracht Frankfurt,SGE,12,4,2,6,13:18,-5,14
8,Hamburger SV,HSV,12,3,4,5,14:20,-6,13
9,1. FSV Mainz 05,M05,11,3,3,5,14:16,-2,12
10,Bor. Mönchengladbach,BMG,12,2,6,4,12:20,-8,12
11,Werder Bremen,SVW,12,3,2,7,21:28,-7,11
12,FC Schalke 04,S04,11,2,4,5,14:22,-8,10
13,1. FC Nürnberg,FCN,12,2,4,6,8:18,-10,10
14,SpVgg Greuther Fürth,SGF,11,2,3,6,9:17,-8,9
15,Fortuna Düsseldorf,F95,11,2,2,7,10:14,-4,8
16,Hannover 96,H96,11,2,1,8,18:27,-9,7
17,FC Augsburg,FCA,11,1,4,6,10:19,-9,7
18,1899 Hoffenheim,TSG,11,1,1,9,12:24,-12,4
