#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,5,0,0,15:0,15,15
2,FC Schalke 04,S04,5,2,2,1,10:8,2,8
3,VfB Stuttgart,VFB,5,2,2,1,6:8,-2,8
4,Fortuna Düsseldorf,F95,5,2,1,2,6:4,2,7
5,Hamburger SV,HSV,5,2,1,2,7:7,0,7
6,Bayer Leverkusen,B04,5,2,1,2,8:9,-1,7
7,VfL Wolfsburg,WOB,6,2,1,3,5:8,-3,7
8,Eintracht Frankfurt,SGE,4,2,0,2,7:5,2,6
9,Borussia Dortmund,BVB,5,1,3,1,9:8,1,6
10,SpVgg Greuther Fürth,SGF,5,1,3,1,6:7,-1,6
11,1. FC Nürnberg,FCN,5,2,0,3,5:10,-5,6
12,SC Freiburg,SCF,5,1,2,2,4:5,-1,5
13,1. FSV Mainz 05,M05,6,1,2,3,7:11,-4,5
14,Bor. Mönchengladbach,BMG,5,1,2,2,4:12,-8,5
15,Werder Bremen,SVW,5,1,1,3,7:10,-3,4
16,Hannover 96,H96,4,1,0,3,6:7,-1,3
17,1899 Hoffenheim,TSG,5,1,0,4,7:12,-5,3
18,FC Augsburg,FCA,5,0,2,3,1:7,-6,2
