#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,26,21,3,2,64:13,51,66
2,Borussia Dortmund,BVB,26,19,4,3,61:25,36,61
3,Hertha BSC,BSC,26,13,6,7,35:26,9,45
4,Bor. Mönchengladbach,BMG,26,13,3,10,53:42,11,42
5,FC Schalke 04,S04,26,12,5,9,37:34,3,41
6,1. FSV Mainz 05,M05,26,12,4,10,34:32,2,40
7,Bayer Leverkusen,B04,26,11,6,9,37:33,4,39
8,VfL Wolfsburg,WOB,26,10,7,9,38:33,5,37
9,1. FC Köln,KOE,26,8,9,9,28:33,-5,33
10,FC Ingolstadt 04,FCI,26,8,9,9,22:29,-7,33
11,VfB Stuttgart,VFB,26,9,5,12,43:52,-9,32
12,Hamburger SV,HSV,26,8,7,11,30:35,-5,31
13,FC Augsburg,FCA,26,6,9,11,32:40,-8,27
14,SV Darmstadt 98,D98,26,6,9,11,27:40,-13,27
15,Werder Bremen,SVW,26,7,6,13,35:53,-18,27
16,Eintracht Frankfurt,SGE,26,5,9,12,28:43,-15,24
17,1899 Hoffenheim,TSG,26,5,9,12,27:42,-15,24
18,Hannover 96,H96,26,5,2,19,22:48,-26,17
