#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,10,1,0,33:4,29,31
2,Borussia Dortmund,BVB,11,8,2,1,32:13,19,26
3,VfL Wolfsburg,WOB,11,6,3,2,17:13,4,21
4,FC Schalke 04,S04,11,6,2,3,14:13,1,20
5,Bor. Mönchengladbach,BMG,11,6,0,5,23:18,5,18
6,Hertha BSC,BSC,11,5,2,4,14:14,0,17
7,Bayer Leverkusen,B04,11,5,2,4,13:14,-1,17
8,FC Ingolstadt 04,FCI,11,4,3,4,7:9,-2,15
9,1. FC Köln,KOE,11,4,3,4,13:17,-4,15
10,Hamburger SV,HSV,11,4,2,5,10:15,-5,14
11,Eintracht Frankfurt,SGE,11,3,4,4,16:17,-1,13
12,1. FSV Mainz 05,M05,11,4,1,6,16:19,-3,13
13,SV Darmstadt 98,D98,11,3,4,4,12:15,-3,13
14,Hannover 96,H96,11,3,2,6,11:19,-8,11
15,VfB Stuttgart,VFB,11,3,1,7,17:23,-6,10
16,Werder Bremen,SVW,11,3,1,7,11:18,-7,10
17,1899 Hoffenheim,TSG,11,1,4,6,12:19,-7,7
18,FC Augsburg,FCA,11,1,3,7,12:23,-11,6
