#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,32,26,4,2,75:15,60,82
2,Borussia Dortmund,BVB,32,24,5,3,80:31,49,77
3,Bayer Leverkusen,B04,32,17,6,9,52:36,16,57
4,Bor. Mönchengladbach,BMG,32,15,4,13,63:49,14,49
5,Hertha BSC,BSC,32,14,7,11,41:40,1,49
6,FC Schalke 04,S04,32,14,6,12,46:47,-1,48
7,1. FSV Mainz 05,M05,32,13,7,12,43:41,2,46
8,1. FC Köln,KOE,32,10,11,11,36:40,-4,41
9,FC Ingolstadt 04,FCI,32,10,10,12,30:37,-7,40
10,VfL Wolfsburg,WOB,32,10,9,13,43:48,-5,39
11,Hamburger SV,HSV,32,10,8,14,37:44,-7,38
12,FC Augsburg,FCA,32,9,10,13,40:48,-8,37
13,1899 Hoffenheim,TSG,32,9,10,13,38:49,-11,37
14,SV Darmstadt 98,D98,32,8,11,13,36:50,-14,35
15,Werder Bremen,SVW,32,9,7,16,49:65,-16,34
16,Eintracht Frankfurt,SGE,32,8,9,15,33:51,-18,33
17,VfB Stuttgart,VFB,32,9,6,17,48:69,-21,33
18,Hannover 96,H96,32,6,4,22,29:59,-30,22
