#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,23,20,2,1,58:11,47,62
2,Borussia Dortmund,BVB,23,17,3,3,57:25,32,54
3,Hertha BSC,BSC,23,11,6,6,31:24,7,39
4,Bor. Mönchengladbach,BMG,23,11,3,9,45:40,5,36
5,1. FSV Mainz 05,M05,23,11,3,9,32:29,3,36
6,Bayer Leverkusen,B04,23,10,5,8,32:26,6,35
7,FC Schalke 04,S04,23,10,5,8,31:29,2,35
8,VfL Wolfsburg,WOB,23,8,7,8,32:31,1,31
9,FC Ingolstadt 04,FCI,23,8,6,9,17:24,-7,30
10,1. FC Köln,KOE,23,7,8,8,24:29,-5,29
11,Hamburger SV,HSV,23,7,7,9,26:31,-5,28
12,VfB Stuttgart,VFB,23,8,4,11,35:44,-9,28
13,FC Augsburg,FCA,23,6,7,10,26:33,-7,25
14,SV Darmstadt 98,D98,23,6,7,10,25:36,-11,25
15,Eintracht Frankfurt,SGE,23,5,8,10,27:37,-10,23
16,Werder Bremen,SVW,23,5,6,12,27:46,-19,21
17,1899 Hoffenheim,TSG,23,3,9,11,23:36,-13,18
18,Hannover 96,H96,23,5,2,16,21:38,-17,17
