#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,13,1,0,42:5,37,40
2,Borussia Dortmund,BVB,14,10,2,2,40:19,21,32
3,VfL Wolfsburg,WOB,14,7,4,3,23:15,8,25
4,Bor. Mönchengladbach,BMG,14,7,2,5,28:22,6,23
5,Hertha BSC,BSC,14,7,2,5,18:17,1,23
6,Bayer Leverkusen,B04,14,6,3,5,18:18,0,21
7,Hamburger SV,HSV,14,6,3,5,17:18,-1,21
8,FC Schalke 04,S04,14,6,3,5,18:20,-2,21
9,1. FSV Mainz 05,M05,14,6,2,6,20:20,0,20
10,1. FC Köln,KOE,14,5,5,4,15:18,-3,20
11,FC Ingolstadt 04,FCI,14,5,4,5,10:14,-4,19
12,SV Darmstadt 98,D98,14,3,6,5,14:19,-5,15
13,Eintracht Frankfurt,SGE,14,3,5,6,18:22,-4,14
14,Hannover 96,H96,14,4,2,8,17:24,-7,14
15,Werder Bremen,SVW,14,4,1,9,14:28,-14,13
16,FC Augsburg,FCA,14,2,4,8,17:25,-8,10
17,VfB Stuttgart,VFB,14,3,1,10,18:35,-17,10
18,1899 Hoffenheim,TSG,14,1,6,7,15:23,-8,9
