#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,33,27,4,2,77:16,61,85
2,Borussia Dortmund,BVB,33,24,5,4,80:32,48,77
3,Bayer Leverkusen,B04,33,17,6,10,53:38,15,57
4,Bor. Mönchengladbach,BMG,33,16,4,13,65:50,15,52
5,1. FSV Mainz 05,M05,33,14,7,12,46:42,4,49
6,Hertha BSC,BSC,33,14,7,12,42:42,0,49
7,FC Schalke 04,S04,33,14,7,12,47:48,-1,49
8,VfL Wolfsburg,WOB,33,11,9,13,44:48,-4,42
9,1. FC Köln,KOE,33,10,12,11,36:40,-4,42
10,FC Ingolstadt 04,FCI,33,10,10,13,31:39,-8,40
11,FC Augsburg,FCA,33,9,11,13,41:49,-8,38
12,Hamburger SV,HSV,33,10,8,15,37:45,-8,38
13,SV Darmstadt 98,D98,33,9,11,13,38:51,-13,38
14,1899 Hoffenheim,TSG,33,9,10,14,38:50,-12,37
15,Eintracht Frankfurt,SGE,33,9,9,15,34:51,-17,36
16,Werder Bremen,SVW,33,9,8,16,49:65,-16,35
17,VfB Stuttgart,VFB,33,9,6,18,49:72,-23,33
18,Hannover 96,H96,33,7,4,22,30:59,-29,25
