#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,9,9,0,0,29:4,25,27
2,Borussia Dortmund,BVB,9,6,2,1,24:11,13,20
3,FC Schalke 04,S04,9,6,1,2,12:9,3,19
4,VfL Wolfsburg,WOB,9,4,3,2,14:12,2,15
5,Hertha BSC,BSC,9,4,2,3,12:10,2,14
6,1. FC Köln,KOE,9,4,2,3,13:13,0,14
7,Bayer Leverkusen,B04,9,4,2,3,8:9,-1,14
8,FC Ingolstadt 04,FCI,9,4,2,3,6:7,-1,14
9,SV Darmstadt 98,D98,9,3,4,2,12:12,0,13
10,Bor. Mönchengladbach,BMG,9,4,0,5,16:16,0,12
11,1. FSV Mainz 05,M05,9,4,0,5,12:13,-1,12
12,Hamburger SV,HSV,9,3,2,4,8:13,-5,11
13,Eintracht Frankfurt,SGE,9,2,3,4,14:16,-2,9
14,Hannover 96,H96,9,2,2,5,8:16,-8,8
15,VfB Stuttgart,VFB,9,2,1,6,12:19,-7,7
16,Werder Bremen,SVW,9,2,1,6,7:14,-7,7
17,1899 Hoffenheim,TSG,9,1,3,5,12:18,-6,6
18,FC Augsburg,FCA,9,1,2,6,8:15,-7,5
