#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,7,5,2,0,23:8,15,17
2,RB Leipzig,RBL,7,4,2,1,16:9,7,14
3,Bor. Mönchengladbach,BMG,7,4,2,1,15:9,6,14
4,Werder Bremen,SVW,7,4,2,1,13:8,5,14
5,Hertha BSC,BSC,7,4,2,1,12:7,5,14
6,Bayern München,FCB,7,4,1,2,12:8,4,13
7,Eintracht Frankfurt,SGE,7,3,1,3,12:11,1,10
8,1. FSV Mainz 05,M05,7,2,3,2,4:4,0,9
9,VfL Wolfsburg,WOB,7,2,3,2,10:11,-1,9
10,FC Augsburg,FCA,7,2,2,3,14:13,1,8
11,SC Freiburg,SCF,7,2,2,3,9:13,-4,8
12,1. FC Nürnberg,FCN,7,2,2,3,7:16,-9,8
13,1899 Hoffenheim,TSG,7,2,1,4,11:12,-1,7
14,Bayer Leverkusen,B04,7,2,1,4,7:13,-6,7
15,FC Schalke 04,S04,7,2,0,5,5:9,-4,6
16,Hannover 96,H96,7,1,2,4,8:14,-6,5
17,Fortuna Düsseldorf,F95,7,1,2,4,5:11,-6,5
18,VfB Stuttgart,VFB,7,1,2,4,6:13,-7,5
